Time,Open,High,Low,Last,Change,%Change,Volume
9/30/15,93.536,94.4446,93.1745,94.3426,2.1231,2.30%,44667247
10/1/15,94.5095,94.7784,93.2579,94.7691,0.4265,0.45%,42432006
10/2/15,93.4526,96.4286,93.1559,96.4286,1.6595,1.75%,64038651
10/5/15,97.1425,98.0696,96.9293,97.81,1.3814,1.43%,35436501
10/6/15,97.5782,97.9027,96.5862,97.3465,-0.4635,-0.47%,35650049
10/7/15,97.9583,98.1438,96.6882,97.9305,0.584,0.60%,40328924
10/8/15,97.5597,98.4868,96.614,98.3199,0.3894,0.40%,54134743
10/9/15,98.3663,98.9504,98.0974,98.7649,0.445,0.45%,25787265
10/12/15,98.9504,99.1914,98.598,99.006,0.2411,0.24%,17432573
10/13/15,98.4404,99.4417,98.2736,98.3663,-0.6397,-0.65%,29122345
10/14/15,98.3663,98.8576,97.8007,98.2087,-0.1576,-0.16%,33332203
10/15/15,98.5702,99.8311,98.4404,99.8218,1.6131,1.64%,41412400
10/16/15,100.0351,100.2947,99.553,100.239,0.4172,0.42%,29221060
10/19/15,100.1092,100.8787,99.8867,100.8138,0.5748,0.57%,25645536
10/20/15,100.6284,100.8509,99.9516,100.2947,-0.5191,-0.51%,25244700
10/21/15,100.8046,100.9066,99.6457,99.6828,-0.6119,-0.61%,32569188
10/22/15,100.5728,101.7966,100.2854,101.7131,2.0303,2.04%,46142052
10/23/15,104.4481,104.9858,103.9011,104.5594,2.8463,2.80%,57351266
10/26/15,104.4852,104.8282,104.0865,104.6243,0.0649,0.06%,27955708
10/27/15,104.3461,104.9858,104.3183,104.8375,0.2132,0.20%,33858474
10/28/15,104.9951,105.709,104.1514,105.709,0.8715,0.83%,45541341
10/29/15,105.2269,105.7183,105.1156,105.5421,-0.1669,-0.16%,26872026
10/30/15,105.5885,105.7646,105.0415,105.0693,-0.4728,-0.45%,29337642
11/2/15,105.3474,106.3858,105.1249,106.256,1.1867,1.13%,23920480
11/3/15,106.0427,107.0069,105.8851,106.6268,0.3708,0.35%,22023625
11/4/15,106.9791,107.0533,106.1911,106.6361,0.0093,0.01%,30884170
11/5/15,106.7288,106.9791,105.7924,106.3487,-0.2874,-0.27%,26969853
11/6/15,106.1447,106.5434,105.4679,106.4229,0.0742,0.07%,32277634
11/9/15,106.0242,106.1633,104.6335,105.2918,-1.1311,-1.06%,36111922
11/10/15,104.7355,105.1249,104.4203,105.0229,-0.2689,-0.26%,38239409
11/11/15,105.3103,105.8202,104.717,104.8931,-0.1298,-0.12%,24537355
11/12/15,104.4388,104.9766,103.7991,103.8733,-1.0198,-0.97%,33649548
11/13/15,103.4376,103.5488,101.778,101.8337,-2.0396,-1.96%,56990034
11/16/15,101.7409,103.317,101.4999,103.2985,1.4648,1.44%,36652210
11/17/15,103.4746,104.1051,103.1038,103.3634,0.0649,0.06%,32983600
11/18/15,103.7806,105.4494,103.6786,105.3474,1.984,1.92%,35558277
11/19/15,105.3938,105.9037,105.2176,105.4216,0.0742,0.07%,28247046
11/20/15,105.9129,106.2189,105.8202,106.1355,0.7139,0.68%,24514363
11/23/15,106.1818,106.5619,105.3752,105.8295,-0.306,-0.29%,22323264
11/24/15,105.1527,105.9871,104.615,105.7368,-0.0927,-0.09%,28443685
11/25/15,105.8666,106.0242,105.607,105.8295,0.0927,0.09%,15273176
11/27/15,106.052,106.1911,105.6163,105.9778,0.1483,0.14%,9521968
11/30/15,106.2467,106.2931,105.366,105.709,-0.2688,-0.25%,27010408
12/1/15,106.1262,106.7659,106.0057,106.7659,1.0569,1.00%,30891076
12/2/15,106.8308,107.3129,105.95,106.1076,-0.6583,-0.62%,24156172
12/3/15,106.395,106.5805,103.6879,104.309,-1.7986,-1.70%,46115739
12/4/15,104.615,106.9235,104.411,106.7473,2.4383,2.34%,43185119
12/7/15,106.8215,106.8864,105.7553,106.2652,-0.4821,-0.45%,27927793
12/8/15,105.1713,106.6175,105.1156,106.2745,0.0093,0.01%,33213571
12/9/15,105.7924,106.395,104.0216,104.6613,-1.6132,-1.52%,52323098
12/10/15,104.9024,105.8388,104.5872,105.1342,0.4729,0.45%,32525398
12/11/15,103.9197,104.1978,102.6495,102.7144,-2.4198,-2.30%,60426770
12/14/15,102.8906,103.5395,101.4072,103.4932,0.7788,0.76%,57273187
12/15/15,104.3925,105.0229,103.9938,104.1236,0.6304,0.61%,52235502
12/16/15,104.8282,105.848,103.7342,105.6719,1.5483,1.49%,48477679
12/17/15,106.1169,106.1355,104.1144,104.1329,-1.539,-1.46%,49259249
12/18/15,103.7628,104.0418,102.1354,102.1354,-1.9975,-1.92%,57795077
12/21/15,103.1025,103.2885,102.34,103.2699,1.1345,1.11%,28424183
12/22/15,103.8279,104.0976,103.2699,103.9488,0.6789,0.66%,28539768
12/23/15,104.4695,104.795,104.3022,104.7206,0.7718,0.74%,27589829
12/24/15,104.6834,104.9903,104.6555,104.702,-0.0186,-0.02%,12345089
12/28/15,104.4509,104.6648,103.6977,104.6462,-0.0558,-0.05%,20628847
12/29/15,105.2786,106.5154,105.2042,106.2922,1.646,1.57%,29814382
12/30/15,106.162,106.2364,105.3158,105.3344,-0.9578,-0.90%,20990581
12/31/15,104.9624,105.1577,104.0046,104.0232,-1.3112,-1.24%,32138383
1/4/16,101.7634,101.9215,100.5452,101.8285,-2.1947,-2.11%,54635318
1/5/16,102.3307,102.4609,101.1775,101.6518,-0.1767,-0.17%,41717826
1/6/16,99.9035,101.2612,99.8849,100.6754,-0.9764,-0.96%,45046951
1/7/16,98.5365,99.7733,97.4671,97.5229,-3.1525,-3.13%,66010968
1/8/16,98.2668,98.8434,96.6208,96.7231,-0.7998,-0.82%,74568224
1/11/16,97.4485,97.6996,95.5328,97.0207,0.2976,0.31%,53792685
1/12/16,97.932,98.6481,96.7882,98.1459,1.1252,1.16%,50255054
1/13/16,98.5737,98.7876,94.6122,94.761,-3.3849,-3.45%,75134433
1/14/16,95.1329,97.6252,93.6171,96.7789,2.0179,2.13%,84355614
1/15/16,93.5241,94.7982,92.5384,93.7752,-3.0037,-3.10%,98333066
1/19/16,95.0399,95.198,92.8825,93.9798,0.2046,0.22%,60825175
1/20/16,92.5105,94.6959,90.4367,93.6915,-0.2883,-0.31%,93204784
1/21/16,94.1007,95.1794,92.8267,93.7845,0.093,0.10%,66305420
1/22/16,95.6351,96.5371,95.3468,96.4999,2.7154,2.90%,45411300
1/25/16,96.2117,96.7045,94.9841,95.0678,-1.4321,-1.48%,41810640
1/26/16,95.4584,96.3326,94.6308,95.9234,0.8556,0.90%,38866881
1/27/16,95.3654,95.7746,93.1336,93.5334,-2.39,-2.49%,58632471
1/28/16,95.0306,95.1236,93.2359,94.8539,1.3205,1.41%,51230714
1/29/16,94.8539,96.8719,94.7982,96.8347,1.9808,2.09%,58331686
2/1/16,96.3605,97.4578,95.9978,97.0951,0.2604,0.27%,35217624
2/2/16,96.6859,96.6859,94.7052,94.9934,-2.1017,-2.16%,48312782
2/3/16,95.5979,95.6258,92.8825,94.5378,-0.4556,-0.48%,66211516
2/4/16,94.2495,95.2817,93.4032,94.5285,-0.0093,-0.01%,53037345
2/5/16,94.1937,94.2309,90.8738,91.2458,-3.2827,-3.47%,76080005
2/8/16,89.5812,90.2507,88.1956,89.8509,-1.3949,-1.53%,98579374
2/9/16,88.6791,90.9296,88.5118,89.5719,-0.279,-0.31%,79336658
2/10/16,90.6692,91.7758,89.8509,89.916,0.3441,0.38%,63898352
2/11/16,88.7628,90.5018,88.5211,89.7858,-0.1302,-0.14%,82627940
2/12/16,90.8366,91.2458,89.9532,91.1528,1.367,1.52%,52891962
2/16/16,92.4733,93.208,91.9246,93.208,2.0552,2.25%,43622009
2/17/16,93.9333,95.4491,93.645,95.3189,2.1109,2.26%,44912981
2/18/16,95.6072,95.6351,94.11,94.2309,-1.088,-1.14%,41928904
2/19/16,93.8403,94.7982,93.5613,94.5099,0.279,0.30%,30386765
2/22/16,95.3561,96.1373,95.3003,96.0443,1.5344,1.62%,25785616
2/23/16,95.477,95.7467,94.3983,94.4634,-1.5809,-1.65%,32119889
2/24/16,93.4032,95.4863,92.7802,95.3654,0.902,0.95%,43808286
2/25/16,95.5607,96.3047,94.7052,96.3047,0.9393,0.98%,31603397
2/26/16,96.9742,97.0579,95.9513,96.1838,-0.1209,-0.13%,33254797
2/29/16,96.0722,96.8068,95.3189,95.3189,-0.8649,-0.90%,29629744
3/1/16,96.2024,98.3784,95.9327,98.3784,3.0595,3.21%,40539907
3/2/16,98.2296,98.4342,97.6531,98.4156,0.0372,0.04%,31410290
3/3/16,98.304,98.3412,97.5229,98.2296,-0.186,-0.19%,27393800
3/4/16,98.3505,98.8992,97.6159,98.2668,0.0372,0.04%,34040246
3/7/16,97.7554,98.3319,96.9649,97.6624,-0.6044,-0.62%,27809399
3/8/16,96.9928,97.8391,96.6859,96.8533,-0.8091,-0.83%,31075646
3/9/16,97.2439,97.495,96.6766,97.4764,0.6231,0.64%,33386316
3/10/16,97.932,98.4435,96.0722,97.3276,-0.1488,-0.15%,48387603
3/11/16,98.3877,99.0294,98.0715,99.0294,1.7018,1.75%,33823547
3/14/16,98.6481,99.4293,98.6295,99.1968,0.1674,0.17%,27286570
3/15/16,98.8248,99.2712,98.5272,99.1596,-0.0372,-0.04%,28522886
3/16/16,98.9178,100.3034,98.8899,100.043,0.8834,0.89%,34080674
3/17/16,99.7454,100.2197,99.3828,99.9872,-0.0558,-0.06%,31855480
3/18/16,100.2279,100.3957,99.6123,100.1439,0.1567,0.16%,40401242
3/21/16,99.9481,100.6289,99.9107,100.5356,0.3917,0.39%,18535995
3/22/16,99.9667,101.0766,99.9481,100.8434,0.3078,0.31%,20199661
3/23/16,100.6476,100.7222,99.7895,100.0133,-0.8301,-0.82%,22421814
3/24/16,99.491,100.0693,99.3604,100.0413,0.028,0.03%,20389429
3/28/16,100.3211,100.3398,99.7242,99.9014,-0.1399,-0.14%,14894728
3/29/16,99.7335,101.5709,99.547,101.5057,1.6043,1.61%,32125991
3/30/16,102.1119,102.6342,101.7855,102,0.4943,0.49%,25525052
3/31/16,101.944,102.3078,101.6922,101.8508,-0.1492,-0.15%,22994754
4/1/16,101.2725,102.97,101.0953,102.9327,1.0819,1.06%,28293147
4/4/16,102.8861,102.998,102.2984,102.541,-0.3917,-0.38%,18401314
4/5/16,101.7388,102.1306,101.4217,101.5523,-0.9887,-0.96%,21558823
4/6/16,101.6642,103.2591,101.6549,103.2218,1.6695,1.64%,26863970
4/7/16,102.6342,102.8021,101.3005,101.7388,-1.483,-1.44%,30628534
4/8/16,102.3824,102.6156,101.3005,101.6642,-0.0746,-0.07%,24550146
4/11/16,102.1119,102.6156,101.2725,101.2911,-0.3731,-0.37%,27631638
4/12/16,101.3471,102.3358,100.7408,102.1399,0.8488,0.84%,30625091
4/13/16,102.8954,103.6042,102.7928,103.4457,1.3058,1.28%,27186357
4/14/16,102.5969,103.8374,102.5969,103.455,0.0093,0.01%,18440670
4/15/16,103.3711,103.5856,102.9327,103.1938,-0.2612,-0.25%,22894098
4/18/16,102.9047,103.7721,102.8301,103.7441,0.5503,0.53%,18361767
4/19/16,103.94,103.94,102.485,103.1099,-0.6342,-0.61%,45546731
4/20/16,103.1006,103.6695,102.7555,103.1938,0.0839,0.08%,19382782
4/21/16,103.1379,103.5763,102.7368,103.2032,0.0094,0.01%,21674611
4/22/16,101.8601,102.3358,100.8434,101.6456,-1.5576,-1.51%,41893341
4/25/16,101.3098,101.6549,101.1512,101.6456,0,0.00%,15387378
4/26/16,101.8508,102.028,100.8434,101.1512,-0.4944,-0.49%,20497825
4/27/16,100.1159,100.573,99.5097,100.3398,-0.8114,-0.80%,35445184
4/28/16,100.4424,101.0393,98.9314,99.1273,-1.2125,-1.21%,31969675
4/29/16,99.0713,99.3325,97.8215,98.605,-0.5223,-0.53%,72373467
5/2/16,98.8381,99.6776,98.4464,99.5377,0.9327,0.95%,26604280
5/3/16,98.8288,99.2765,98.3531,98.6143,-0.9234,-0.93%,41352447
5/4/16,98.0453,98.3811,97.7376,97.9801,-0.6342,-0.64%,29456962
5/5/16,98.3345,98.549,97.7562,97.9521,-0.028,-0.03%,22288099
5/6/16,97.4764,98.493,97.3738,98.4744,0.5223,0.53%,32977933
5/9/16,98.5024,99.2112,98.4371,98.7542,0.2798,0.28%,20681477
5/10/16,99.1086,100.1532,98.9314,100.1066,1.3524,1.37%,22707002
5/11/16,99.9481,100.2558,99.1739,99.2019,-0.9047,-0.90%,22479056
5/12/16,99.5004,99.5563,98.064,98.7635,-0.4384,-0.44%,31303025
5/13/16,98.7262,99.2858,98.2039,98.3998,-0.3637,-0.37%,22578761
5/16/16,98.5583,99.9947,98.4557,99.6309,1.2311,1.25%,19633130
5/17/16,99.5563,99.8361,98.12,98.3811,-1.2498,-1.25%,32092557
5/18/16,98.2039,99.2672,97.9707,98.7355,0.3544,0.36%,30211146
5/19/16,98.3531,98.5956,97.5044,98.2226,-0.5129,-0.52%,29306967
5/20/16,98.6236,99.7055,98.5583,99.3045,1.0819,1.10%,31681700
5/23/16,99.3791,99.7708,99.0806,99.1739,-0.1306,-0.13%,16864709
5/24/16,99.7242,101.2818,99.6962,101.1606,1.9867,2.00%,32091039
5/25/16,101.5336,102.1959,101.3658,101.8881,0.7275,0.72%,41240180
5/26/16,101.9907,102.3171,101.7482,102.1865,0.2984,0.29%,23465018
5/27/16,102.2705,102.7275,102.2332,102.7182,0.5317,0.52%,21303752
5/31/16,102.8581,103.0726,102.3917,102.914,0.1958,0.19%,26124290
6/1/16,102.5969,103.1565,102.513,102.9234,0.0094,0.01%,20983712
6/2/16,102.7182,103.1472,102.1585,103.1379,0.2145,0.21%,16829216
6/3/16,102.942,102.9887,101.9813,102.6529,-0.485,-0.47%,21732508
6/6/16,102.8301,103.2964,102.6622,103.026,0.3731,0.36%,13404422
6/7/16,103.0912,103.1845,102.7182,102.7648,-0.2612,-0.25%,13063375
6/8/16,102.942,103.1565,102.5596,102.942,0.1772,0.17%,15619828
6/9/16,102.5316,102.8861,102.3264,102.7741,-0.1679,-0.16%,18839519
6/10/16,101.8508,102.0373,101.2538,101.6083,-1.1658,-1.13%,35343640
6/13/16,101.0486,101.5989,100.6289,100.7595,-0.8488,-0.84%,27245761
6/14/16,100.5263,101.1232,100.0227,100.7595,0,0.00%,26362732
6/15/16,101.03,101.1419,100.3025,100.4704,-0.2891,-0.29%,26381163
6/16/16,99.9574,100.8621,99.3325,100.7688,0.2984,0.30%,34394697
6/17/16,100.5603,100.7005,99.3539,99.5877,-1.1811,-1.17%,31233225
6/20/16,100.7473,101.2243,100.1394,100.2143,0.6266,0.63%,21987869
6/21/16,100.3732,100.7286,100.1581,100.5322,0.3179,0.32%,24384630
6/22/16,100.607,101.1775,100.2049,100.2891,-0.2431,-0.24%,24299074
6/23/16,101.084,101.7386,100.6444,101.7199,1.4308,1.43%,20011260
6/24/16,98.0166,99.597,97.3152,97.5303,-4.1896,-4.12%,72726578
6/27/16,96.885,96.885,95.1549,95.5945,-1.9358,-1.98%,53512789
6/28/16,96.6325,97.736,96.6044,97.6893,2.0948,2.19%,30219298
6/29/16,98.4374,99.6251,98.4094,99.4193,1.73,1.77%,33530016
6/30/16,99.6157,100.6351,99.251,100.5696,1.1503,1.16%,38816778
7/1/16,100.5229,101.4487,100.4855,101.0746,0.505,0.50%,21282248
7/5/16,100.607,100.6818,99.915,100.4574,-0.6172,-0.61%,22635025
7/6/16,99.9898,101.3271,99.6625,101.2804,0.823,0.82%,26282749
7/7/16,101.3645,101.8041,101.1027,101.5796,0.2992,0.30%,20489782
7/8/16,102.094,103.2068,101.9537,103.1507,1.5711,1.55%,31499499
7/11/16,103.5061,104.114,103.4874,103.7399,0.5892,0.57%,21619823
7/12/16,104.3571,104.5442,104.1233,104.2636,0.5237,0.50%,23424388
7/13/16,104.5442,104.5722,104.0018,104.0111,-0.2525,-0.24%,22570651
7/14/16,104.7031,104.9182,104.46,104.7218,0.7107,0.68%,22317447
7/15/16,104.9463,105.0211,104.3197,104.5535,-0.1683,-0.16%,19246814
7/18/16,104.6096,105.4326,104.6003,105.2456,0.6921,0.66%,22149547
7/19/16,104.8995,105.1894,104.6751,104.8621,-0.3835,-0.36%,20249186
7/20/16,105.4419,106.2836,105.3017,106.0872,1.2251,1.17%,26730482
7/21/16,106.162,106.3678,105.5542,105.8441,-0.2431,-0.23%,20194211
7/22/16,105.9376,106.4052,105.5916,106.2836,0.4395,0.42%,21389706
7/25/16,106.1994,106.321,105.9376,106.293,0.0094,0.01%,13866792
7/26/16,106.2649,106.7979,105.8815,106.4145,0.1215,0.11%,22694803
7/27/16,107.3217,107.4339,106.7044,107.1533,0.7388,0.69%,29562228
7/28/16,107.3217,107.649,106.985,107.5274,0.3741,0.35%,18113665
7/29/16,107.7705,108.0511,107.4245,107.7612,0.2338,0.22%,23936800
8/1/16,107.836,108.6029,107.7051,108.3316,0.5704,0.53%,14959639
8/2/16,108.182,108.2662,106.8167,107.5087,-0.8229,-0.76%,22753075
8/3/16,107.4339,107.8734,107.3591,107.8641,0.3554,0.33%,16051603
8/4/16,107.8454,108.2755,107.5741,108.1727,0.3086,0.29%,13724789
8/5/16,108.7431,109.4539,108.6029,109.2107,1.038,0.96%,24804229
8/8/16,109.2481,109.2949,108.7431,109.0892,-0.1215,-0.11%,13214619
8/9/16,109.164,109.6877,109.1079,109.3417,0.2525,0.23%,14196565
8/10/16,109.3791,109.4352,108.7712,109.0611,-0.2806,-0.26%,15706437
8/11/16,109.4258,109.7625,109.2107,109.5287,0.4676,0.43%,13868614
8/12/16,109.3323,109.6129,109.2201,109.6035,0.0748,0.07%,20722136
8/15/16,109.7251,110.3236,109.7064,110.0711,0.4676,0.43%,12593998
8/16/16,109.856,109.8747,109.4445,109.4632,-0.6079,-0.55%,15142914
8/17/16,109.4913,109.697,108.8834,109.6596,0.1964,0.18%,17087879
8/18/16,109.5567,109.8466,109.3604,109.6877,0.0281,0.03%,10731794
8/19/16,109.51,109.9028,109.192,109.6596,-0.0281,-0.03%,20041952
8/22/16,109.5006,109.9308,109.2949,109.7438,0.0842,0.08%,15505618
8/23/16,110.1553,110.361,109.8934,109.9402,0.1964,0.18%,12829457
8/24/16,109.8747,110.015,108.8647,109.2294,-0.7108,-0.65%,18957355
8/25/16,108.9302,109.3884,108.8179,109.0517,-0.1777,-0.16%,25948075
8/26/16,109.0985,109.9215,108.5561,109.2107,0.159,0.15%,25552102
8/29/16,109.2388,109.6503,109.2201,109.3604,0.1497,0.14%,11952837
8/30/16,109.164,109.5006,108.6309,109.005,-0.3554,-0.32%,21218613
8/31/16,108.8366,109.005,108.4345,108.8928,-0.1122,-0.10%,17290398
9/1/16,108.9302,109.3042,108.3971,109.1733,0.2805,0.26%,22393577
9/2/16,109.7157,109.9402,109.1172,109.5287,0.3554,0.33%,19340373
9/6/16,109.6877,110.2114,109.4726,110.2114,0.6827,0.62%,19801028
9/7/16,110.3049,110.4639,109.856,110.2768,0.0654,0.06%,18762954
9/8/16,109.9495,109.9776,109.3417,109.6316,-0.6452,-0.59%,21520155
9/9/16,108.6964,108.9582,106.8541,106.8728,-2.7588,-2.52%,54334988
9/12/16,106.2742,108.9395,106.2649,108.7899,1.9171,1.79%,42386762
9/13/16,108.2288,108.5654,107.2936,107.8173,-0.9726,-0.89%,49038401
9/14/16,107.9482,108.9208,107.9015,108.3316,0.5143,0.48%,30164255
9/15/16,108.3784,110.1833,108.3504,110.015,1.6834,1.55%,42181130
9/16/16,109.8969,110.075,109.4187,109.9625,-0.0525,-0.05%,29434362
9/19/16,110.225,110.5813,109.2687,109.4843,-0.4782,-0.43%,17301597
9/20/16,109.8687,110.1406,109.5031,109.6906,0.2063,0.19%,19280415
9/21/16,110.1406,110.9281,109.5125,110.7688,1.0782,0.98%,33647036
9/22/16,111.425,111.7719,111.3032,111.65,0.8812,0.80%,24097670
9/23/16,111.4907,111.5657,110.7781,110.9375,-0.7125,-0.64%,23689039
9/26/16,110.3094,110.4406,109.85,110.0094,-0.9281,-0.84%,17492404
9/27/16,109.9719,111.1531,109.8312,111.0969,1.0875,0.99%,21580722
9/28/16,111.2094,111.35,110.7125,111.2844,0.1875,0.17%,15768619
9/29/16,111.1063,111.3032,110,110.4781,-0.8063,-0.72%,29019771
9/30/16,110.7594,111.6313,110.6563,111.3032,0.8251,0.75%,27242203
10/3/16,111.125,111.2844,110.7125,111.1438,-0.1594,-0.14%,20496908
10/4/16,111.4344,111.7157,110.5531,110.975,-0.1688,-0.15%,22655041
10/5/16,111.2844,111.725,111.2563,111.3688,0.3938,0.35%,15446174
10/6/16,111.2188,111.5469,110.7688,111.3125,-0.0563,-0.05%,12785774
10/7/16,111.4344,111.575,110.525,111.0688,-0.2437,-0.22%,21315764
10/10/16,111.6219,112.0157,111.5938,111.7719,0.7031,0.63%,20999195
10/11/16,111.6594,111.6969,109.6906,110.1781,-1.5938,-1.43%,29625191
10/12/16,110.225,110.4594,109.7469,110.0844,-0.0937,-0.09%,15218551
10/13/16,109.3531,109.9906,108.6968,109.6906,-0.3938,-0.36%,24341712
10/14/16,110.2344,110.675,109.7562,109.8219,0.1313,0.12%,22733535
10/17/16,109.7844,109.9719,109.3812,109.5218,-0.3001,-0.27%,15127685
10/18/16,110.7969,111.0125,110.4406,110.4969,0.9751,0.89%,20561120
10/19/16,110.4125,110.6469,110.2906,110.4875,-0.0094,-0.01%,14616013
10/20/16,110.3281,110.6,109.7187,110.3562,-0.1313,-0.12%,19340474
10/21/16,110.4406,110.8344,110.075,110.7688,0.4126,0.37%,16754506
10/24/16,111.5,112.175,111.4625,112.1,1.3312,1.20%,20418523
10/25/16,112.1469,112.1844,111.575,111.7438,-0.3562,-0.32%,21697303
10/26/16,111.0125,111.5938,110.6563,110.9844,-0.7594,-0.68%,21827220
10/27/16,111.4719,111.5563,110.3187,110.4781,-0.5063,-0.46%,20372439
10/28/16,110.1312,110.7313,109.4468,109.7844,-0.6937,-0.63%,37726064
10/31/16,110.1875,110.1875,109.625,109.6812,-0.1032,-0.09%,19998691
11/1/16,109.8687,109.8875,107.9093,108.8562,-0.825,-0.75%,25064572
11/2/16,108.8,109.0343,107.7124,107.9843,-0.8719,-0.80%,28756522
11/3/16,107.8343,108.1624,106.803,106.9249,-1.0594,-0.98%,38617682
11/4/16,106.6155,107.3843,106.3624,106.5499,-0.375,-0.35%,28796409
11/7/16,108.2374,109.1937,108.0968,109.0812,2.5313,2.38%,28363145
11/8/16,108.95,110.2906,108.7156,109.7937,0.7125,0.65%,22162473
11/9/16,108.4812,110.4781,108.3781,110.3,0.5063,0.46%,74914468
11/10/16,110.7594,110.9844,107.0562,108.5187,-1.7813,-1.61%,77678223
11/11/16,108.0124,108.8,107.6655,108.5656,0.0469,0.04%,43854858
11/14/16,108.6031,108.6968,106.9061,107.4687,-1.0969,-1.01%,38298531
11/15/16,108.2562,109.3343,108.1249,108.9593,1.4906,1.39%,33915425
11/16/16,108.4718,109.6812,108.4437,109.6062,0.6469,0.59%,17640145
11/17/16,109.5593,110.4219,109.325,110.4031,0.7969,0.73%,21971116
11/18/16,110.4687,110.7219,109.8875,109.9906,-0.4125,-0.37%,17523346
11/21/16,110.2531,111.2375,110.225,111.1344,1.1438,1.04%,21619121
11/22/16,111.5375,111.7438,111.2,111.4719,0.3375,0.30%,20106738
11/23/16,111.1063,111.2281,110.5344,111.0219,-0.45,-0.40%,24453600
11/25/16,111.1531,111.425,111.0219,111.3781,0.3562,0.32%,7640000
11/28/16,111.2281,111.6407,111.0125,111.125,-0.2531,-0.23%,14377194
11/29/16,111.2188,112.0438,110.9094,111.5094,0.3844,0.35%,19789200
11/30/16,111.6219,111.6875,110.1219,110.1594,-1.35,-1.21%,32431393
12/1/16,110.1219,110.1312,108.0874,108.2562,-1.9032,-1.73%,42448393
12/2/16,108.3499,108.9031,108.0218,108.4718,0.2156,0.20%,35067598
12/5/16,109.0531,109.7469,108.5374,109.3156,0.8438,0.78%,22846924
12/6/16,109.5781,109.7656,109.1187,109.5781,0.2625,0.24%,29112028
12/7/16,109.3531,111.1063,109.025,110.9656,1.3875,1.27%,28396433
12/8/16,111.0031,111.4438,110.7969,111.1625,0.1969,0.18%,19816402
12/9/16,111.5938,112.0719,111.5657,112.0344,0.8719,0.78%,23319984
12/12/16,111.5188,111.7625,111.0688,111.5282,-0.5062,-0.45%,24809208
12/13/16,111.8938,113.5438,111.8657,112.9344,1.4062,1.26%,58108030
12/14/16,113.0282,113.4407,112.3719,112.7001,-0.2343,-0.21%,30661414
12/15/16,112.8501,113.5438,112.5782,112.8782,0.1781,0.16%,24279098
12/16/16,113.0992,113.3813,112.2341,112.4598,-0.4184,-0.37%,27952693
12/19/16,112.5914,113.6163,112.4127,112.9205,0.4607,0.41%,22480721
12/20/16,113.2402,113.5599,113.1462,113.353,0.4325,0.38%,12189426
12/21/16,113.3718,113.4753,113.0145,113.2684,-0.0846,-0.07%,7528776
12/22/16,113.2684,113.306,112.5068,112.9487,-0.3197,-0.28%,17701713
12/23/16,112.7983,113.071,112.6572,113.0239,0.0752,0.07%,9579295
12/27/16,113.2496,114.2651,113.2214,113.6069,0.583,0.52%,17133383
12/28/16,113.8326,113.9548,112.6384,112.723,-0.8839,-0.78%,19116479
12/29/16,112.7042,112.9581,112.2059,112.5632,-0.1598,-0.14%,14109872
12/30/16,112.7701,112.7889,111.0869,111.4066,-1.1566,-1.03%,44399718
1/3/17,112.1871,112.8265,111.7921,112.4033,0.9967,0.89%,23723953
1/4/17,112.5256,113.2214,112.5162,113.0145,0.6112,0.54%,21002899
1/5/17,112.9863,113.7292,112.9299,113.6539,0.6394,0.57%,21954939
1/6/17,113.7668,114.9516,113.4753,114.6507,0.9968,0.88%,25602803
1/9/17,114.7447,115.2336,114.6695,115.0268,0.3761,0.33%,20109769
1/10/17,115.0644,115.6286,114.8105,115.2807,0.2539,0.22%,17203669
1/11/17,115.3089,115.5909,114.7353,115.5909,0.3102,0.27%,21999289
1/12/17,115.1772,115.4875,114.3404,115.4123,-0.1786,-0.15%,20868362
1/13/17,115.4781,116.0047,115.4687,115.8072,0.3949,0.34%,18005767
1/17/17,115.4593,115.685,115.1208,115.4593,-0.3479,-0.30%,15461467
1/18/17,115.6192,115.8072,115.3371,115.6944,0.2351,0.20%,13293218
1/19/17,115.8354,116.268,115.3935,115.638,-0.0564,-0.05%,13517611
1/20/17,116.1363,116.4372,115.5815,115.8918,0.2538,0.22%,23493600
1/23/17,115.8072,116.1551,115.2524,115.9859,0.0941,0.08%,18541014
1/24/17,116.2115,116.945,116.0141,116.7663,0.7804,0.67%,18760845
1/25/17,117.481,117.9699,117.3963,117.9417,1.1754,1.01%,15990870
1/26/17,118.0921,118.3084,117.8571,118.0639,0.1222,0.10%,17071277
1/27/17,118.2896,118.4024,117.9041,118.2896,0.2257,0.19%,16008634
1/30/17,117.8853,117.8947,116.7193,117.3681,-0.9215,-0.78%,26594417
1/31/17,116.9732,117.1612,116.456,117.133,-0.2351,-0.20%,20303229
2/1/17,117.9323,118.1768,117.4057,117.9417,0.8087,0.69%,24313330
2/2/17,117.7348,118.1956,117.4057,117.8383,-0.1034,-0.09%,16060099
2/3/17,117.9981,118.299,117.8477,118.1768,0.3385,0.29%,18033728
2/6/17,117.9323,118.3366,117.8665,118.3178,0.141,0.12%,12368515
2/7/17,118.5341,118.9948,118.4495,118.7504,0.4326,0.37%,18654805
2/8/17,118.5905,119.1171,118.3648,118.9478,0.1974,0.17%,13367133
2/9/17,119.0701,119.6436,119.0042,119.3804,0.4326,0.36%,18656506
2/10/17,119.606,119.9445,119.4368,119.7753,0.3949,0.33%,14799120
2/13/17,120.1326,120.6027,120.095,120.4523,0.677,0.57%,20334064
